CustomerID,Recency,Frequency,Monetary,Cluster
17874,185,6,683.46,2
17877,170,1,237.61,1
17878,44,1,379.45,1
17879,174,1,178.51999999999998,1
17880,365,1,458.92,1
17881,304,1,133.35000000000002,1
17883,3,4,671.77,2
17884,4,4,717.45,2
17885,12,1,190.19,1
17886,32,3,899.61,2
17887,129,1,111.35,1
17888,21,8,726.05,2
17889,212,2,203.87,1
17890,323,2,602.09,1
17891,162,1,203.85999999999999,1
17892,56,3,244.1,1
17893,225,1,112.25,1
17894,72,8,1119.81,2
17895,44,1,98.0,1
17896,23,1,256.32,1
17897,173,3,566.6,1
17898,85,2,152.06,1
17899,159,1,155.8,1
17900,190,2,112.19999999999999,1
17901,29,1,110.38,1
17904,21,1,191.67,1
17905,71,4,800.24,2
17906,247,1,72.9,1
17908,374,1,243.28,1
17911,9,1,366.23,2
17912,310,5,311.01,1
17913,59,2,411.6,1
17914,4,1,336.43,2
17917,45,3,341.28,2
17919,88,1,1304.04,1
17920,4,17,4204.1,0
17921,64,4,826.52,2
17923,282,1,207.50000000000003,1
17924,12,7,2962.5,0
17925,373,1,244.08,1
17926,133,2,397.29,1
17928,45,2,212.54,1
17929,11,4,843.0,2
17930,36,5,1740.48,2
17931,134,2,408.36,1
17932,29,3,1331.57,2
17934,52,2,704.25,2
17935,138,2,145.79,1
17936,5,1,389.84,2
17937,9,7,4301.22,0
17939,160,1,99.14,1
17940,49,10,4106.4400000000005,0
17941,131,1,304.56,1
17942,8,1,77.50000000000001,1
17946,233,2,149.57999999999998,1
17947,37,1,176.68,1
17948,147,1,358.56000000000006,1
17949,1,45,58510.48,0
17950,72,3,482.2,2
17951,40,3,1008.5400000000001,2
17954,5,12,2332.72,0
17955,199,4,557.3,1
17956,249,1,12.75,1
17957,66,1,111.68,1
17958,117,1,508.4599999999999,1
17960,171,1,73.78,1
17961,21,39,1296.44,0
17962,142,1,102.83,1
17964,32,2,471.7,2
17965,38,14,2622.57,0
17966,38,5,1098.43,2
17967,372,1,123.07,1
17968,374,1,277.35,1
17969,166,2,228.2,1
17970,211,1,582.59,1
17972,242,1,136.04,1
17973,52,1,337.04,1
17974,25,3,740.79,2
17975,15,13,4488.81,0
17976,372,1,353.19,1
17977,29,1,288.14,1
17978,365,1,300.91999999999996,1
17979,36,4,757.71,2
17980,166,3,811.45,1
17984,145,1,152.68,1
17985,22,1,634.95,2
17986,56,1,20.8,1
17987,185,1,198.57,1
17988,12,7,201.12,2
17990,237,3,630.84,1
17991,225,2,93.35,1
17994,122,4,678.49,2
17995,282,1,76.1,1
17997,74,8,1970.6699999999998,2
17999,37,2,382.06,2
18001,12,2,417.23,2
18004,362,1,169.47,1
18005,4,2,249.72,2
18006,23,1,444.68,2
18008,70,9,2116.19,0
18009,235,1,257.34,1
18010,257,1,174.8,1
18011,373,1,102.78999999999999,1
18013,155,2,187.29,1
18014,28,1,166.42,1
18015,4,1,120.03,2
18016,32,5,1483.56,2
18017,81,3,523.0,2
18018,108,2,122.14,1
18019,52,1,38.45,1
18022,36,1,668.11,2
18024,153,2,389.78,1
18027,99,1,115.31,1
18030,4,2,230.64999999999998,2
18032,334,1,73.5,1
18033,65,1,97.97,1
18034,22,2,422.88,2
18035,36,3,730.4,2
18036,32,3,405.62,2
18037,154,6,70.02,1
18040,19,2,357.20000000000005,2
18041,12,21,4183.39,0
18042,54,1,165.04999999999998,1
18043,25,3,559.51,2
18044,4,10,2088.6,0
18045,45,1,189.4,1
18048,203,2,172.29000000000002,1
18050,359,1,74.4,1
18053,71,1,300.02,1
18055,7,10,6784.1900000000005,0
18056,288,1,363.65,1
18058,10,1,170.16,2
18059,23,3,306.46,2
18061,22,10,2119.41,0
18062,173,3,720.52,1
18064,133,2,814.0,1
18065,6,14,2392.83,0
18066,75,1,318.0,1
18067,40,1,396.33,1
18068,289,1,101.69999999999999,1
18069,26,5,2036.67,2
18071,258,2,453.0,1
18072,186,1,247.44,1
18073,114,12,3877.5200000000004,0
18074,374,1,489.6,1
18075,23,10,2611.75,0
18077,8,11,2633.0099999999998,0
18078,217,2,336.13,1
18079,45,4,3651.97,2
18080,19,2,1231.5,2
18081,36,3,343.45,2
18082,26,1,703.37,2
18084,16,1,90.47999999999999,1
18085,330,2,689.95,1
18086,274,1,101.34,1
18087,98,2,4055.7199999999993,2
18088,61,1,167.67000000000002,1
18092,2,11,9068.26,0
18093,93,4,2106.52,2
18094,82,7,3017.3,2
18095,313,2,580.0500000000001,1
18096,12,3,911.15,2
18097,8,6,2697.8,0
18099,127,1,168.31,1
18101,11,2,223.65,2
18102,1,60,259657.3,0
18104,37,1,754.64,2
18105,38,1,113.48000000000002,1
18106,330,1,430.7,1
18108,254,1,271.0,1
18109,2,26,8052.97,0
18110,20,1,236.3,1
18112,12,2,352.69,2
18113,369,1,76.32000000000001,1
18114,290,1,220.1,1
18116,68,8,1418.03,2
18117,26,1,320.72,1
18118,11,26,5653.82,0
18119,368,1,181.12,1
18120,214,1,111.15,1
18121,149,2,673.1,1
18122,8,6,1826.21,0
18123,24,2,589.4399999999999,2
18125,30,4,1142.99,2
18126,61,1,206.82999999999998,1
18127,19,3,348.73,2
18129,243,1,112.55000000000001,1
18130,15,3,1059.39,2
18133,212,1,931.4999999999999,1
18135,29,5,681.9100000000001,2
18136,63,3,784.33,2
18138,295,1,152.65,1
18139,18,6,8438.34,0
18142,157,2,1019.52,1
18143,117,2,1000.16,1
18144,8,12,2888.75,0
18145,13,4,2861.55,2
18146,141,2,160.35000000000002,1
18147,46,2,179.33999999999997,1
18149,51,3,612.0799999999999,2
18150,32,3,566.58,2
18151,135,2,653.35,1
18154,3,2,399.19,2
18155,75,3,371.62,1
18156,13,2,734.94,2
18158,9,2,453.4,2
18159,301,1,530.15,1
18160,57,2,638.0600000000001,2
18161,15,5,1618.69,2
18164,37,1,399.65000000000003,1
18165,177,1,302.46000000000004,1
18167,23,3,1384.8600000000001,2
18168,176,6,1169.94,2
18169,61,1,202.65,1
18170,33,3,980.31,2
18171,59,5,1231.31,2
18172,15,20,7561.68,0
18173,87,4,2106.84,2
18174,7,1,104.0,1
18176,358,1,476.35,1
18177,31,6,1341.42,2
18178,129,4,1590.81,2
18179,9,6,1793.17,0
18180,5,6,1843.75,0
18181,24,1,382.8,1
18183,227,2,632.07,1
18184,15,1,49.8,1
18185,249,1,304.25,1
18188,15,3,2001.04,2
18189,78,2,1090.24,2
18190,192,2,284.46000000000004,1
18191,262,1,207.79999999999998,1
18192,72,1,957.97,1
18193,165,1,243.76,1
18194,82,1,973.8399999999999,1
18196,95,2,689.13,1
18198,4,17,5425.56,0
18200,106,1,163.8,1
18202,200,3,1396.99,2
18203,157,1,160.42000000000002,1
18204,71,3,1993.7,2
18205,36,2,517.36,2
18209,29,1,139.10000000000002,1
18210,2,6,2621.38,0
18211,26,5,600.07,2
18212,326,1,248.42,1
18213,237,1,232.48000000000002,1
18215,89,1,299.34000000000003,1
18216,31,1,481.75,1
18217,29,2,621.75,2
18218,211,2,662.08,1
18219,3,10,2069.77,0
18220,227,1,305.28000000000003,1
18221,22,5,1041.61,2
18222,93,1,443.0,1
18223,5,14,6484.54,0
18224,264,1,158.95000000000002,1
18225,3,12,5509.12,0
18226,44,11,5228.05,0
18227,218,1,93.75,1
18228,57,2,779.9,2
18229,12,20,7276.900000000001,0
18230,9,7,2810.2000000000003,0
18231,192,5,2083.27,2
18232,82,4,592.97,2
18233,326,1,440.0,1
18235,72,3,1796.48,2
18236,30,6,882.24,2
18237,3,5,987.1,2
18239,219,5,1561.6100000000001,2
18240,46,1,422.58,1
18241,10,17,2073.09,0
18242,72,4,2232.4900000000002,2
18245,7,7,2567.06,0
18246,24,2,596.1,2
18248,123,2,804.02,1
18249,17,1,95.34,1
18250,310,1,349.27,1
18251,87,1,4314.72,2
18252,51,2,526.67,2
18255,89,1,103.3,1
18257,39,8,2337.63,0
18259,25,3,2338.6000000000004,2
18260,173,6,2643.2000000000003,2
18261,43,2,324.24,1
18262,140,1,149.48,1
18263,26,3,1213.1599999999999,2
18265,72,2,801.51,2
18268,134,1,25.5,1
18269,366,1,168.6,1
18270,38,2,283.15,1
18272,3,6,3078.58,0
18273,2,3,204.0,2
18274,30,1,175.92,1
18276,44,1,335.86,1
18277,58,1,110.38,1
18278,74,1,173.9,1
18280,278,1,180.60000000000002,1
18281,181,1,80.82,1
18282,8,2,178.05,2
18283,4,16,2094.88,0
18287,43,3,1837.28,2
